SalesOrderID,OrderDate,ProductKey,CustomerKey,Quantity,UnitPrice,UnitCost,DiscountPct,LineType
501158,2023-10-07,1028,2039,48,6.7,3.649,0.05,Sale
500076,2023-07-07,1006,2016,24,7.5,4.19,0.15,Sale
527106,2026-06-02,1006,2002,6,7.96,4.932,0.1,Sale
506486,2024-07-23,1011,2001,12,9.17,5.586,0.0,Sale
516416,2025-07-10,1009,2153,12,4.67,2.018,0.0,Sale
514669,2025-05-30,1015,2175,12,7.62,4.397,0.0,Sale
528002,2026-06-23,1005,2021,6,4.56,2.885,0.15,Sale
505553,2024-06-12,1020,2105,6,5.8,2.235,0.15,Sale
527260,2026-06-07,1015,2180,12,7.85,4.695,0.0,Sale
518878,2025-10-03,1009,2013,6,4.67,2.079,0.0,Sale
507287,2024-09-10,1006,2167,12,7.72,4.392,0.0,Sale
500249,2023-07-20,1024,2099,24,13.9,8.832,0.0,Sale
526934,2026-05-28,1019,2141,6,9.97,4.969,0.1,Sale
520672,2025-12-04,1021,2036,12,17.93,10.055,0.15,Sale
513344,2025-04-23,1024,2063,12,14.32,9.546,0.0,Sale
510619,2025-01-30,1029,2034,12,11.74,7.634,,Sale
520333,2025-11-25,1007,2139,24,3.29,1.409,0.2,Sale
500509,2023-08-11,1028,2052,12,6.7,3.603,0.1,Sale
510711,2025-02-03,1007,2118,12,3.19,1.368,0.0,Sale
500840,2023-09-08,1021,2127,6,16.9,8.859,0.0,Sale
514187,2025-05-16,1026,2126,24,5.56,3.53,0.0,Sale
500122,2023-07-11,1013,2076,6,4.2,2.012,0.05,Sale
510749,2025-02-04,1010,2143,12,5.25,2.507,0.0,Sale
522492,2026-01-20,1018,2139,12,11.88,6.169,0.05,Sale
523649,2026-02-23,1020,2103,12,6.15,2.388,0.0,Sale
523113,2026-02-07,1022,2123,6,9.12,4.389,0.0,Sale
506507,2024-07-23,1003,2037,24,3.3,1.466,0.1,Sale
528118,2026-06-25,1008,2160,12,6.58,3.989,0.15,Sale
507663,2024-10-03,1023,2115,24,19.06,11.796,0.0,Sale
522319,2026-01-15,1017,2146,6,5.2,3.084,0.0,Sale
519854,2025-11-07,1005,2029,12,4.56,2.83,0.1,Sale
507058,2024-08-25,1020,2088,12,5.97,2.254,0.0,Sale
522370,2026-01-16,1020,2067,24,6.15,2.479,0.0,Sale
518648,2025-09-24,1023,2031,48,19.63,12.461,0.05,Sale
507113,2024-08-29,1028,2008,12,6.9,3.703,0.2,Sale
516403,2025-07-10,1021,2162,6,17.93,9.505,0.1,Sale
515103,2025-06-11,1012,2113,24,14.94,9.586,0.15,Sale
526470,2026-05-14,1027,2021,24,2.02,1.162,0.1,Sale
501390,2023-10-29,1003,2011,12,3.2,1.443,0.0,Sale
506441,2024-07-19,1020,2169,24,5.97,2.277,,Sale
500053,2023-07-06,1028,2052,12,6.7,3.537,0.0,Sale
523032,2026-02-05,1003,2069,48,3.39,1.558,0.05,Sale
503841,2024-03-22,1012,2126,24,14.5,9.496,0.0,Sale
520963,2025-12-10,1024,2079,6,14.75,9.464,0.2,Sale
517254,2025-08-07,1018,2015,6,11.88,6.215,0.05,Sale
516062,2025-06-30,1026,2098,24,5.73,3.405,0.2,Sale
506867,2024-08-13,1007,2131,12,3.19,1.352,,Sale
522760,2026-01-27,1005,2064,12,4.56,2.858,0.0,Sale
523347,2026-02-13,1001,2069,12,5.2,2.612,0.15,Sale
501499,2023-11-08,1007,2061,24,3.1,1.323,,Sale
523231,2026-02-11,1014,2159,12,10.4,7.398,0.0,Sale
507500,2024-09-24,1003,2175,48,3.3,1.432,0.0,Sale
512367,2025-03-27,1002,2053,12,5.77,3.205,0.2,Sale
526064,2026-05-02,1017,2155,24,5.2,3.026,0.05,Sale
522446,2026-01-19,1018,2125,48,11.88,6.442,0.0,Sale
511895,2025-03-13,1015,2027,6,7.62,4.218,0.0,Sale
900050,2024-01-03,1029,2164,-24,11.4,7.169,0.15,Return
514706,2025-06-01,1027,2036,12,1.96,1.156,0.0,Sale
522489,2026-01-20,1016,2134,6,6.68,3.533,0.0,Sale
514086,2025-05-14,1028,2101,12,6.9,3.857,0.05,Sale
512207,2025-03-21,1011,2099,6,9.17,5.643,0.0,Sale
521367,2025-12-19,1009,2003,48,4.67,2.07,0.15,Sale
500554,2023-08-16,1013,2134,24,4.2,2.098,0.0,Sale
515810,2025-06-25,1007,2136,6,3.19,1.411,0.15,Sale
503530,2024-03-07,1012,2093,12,14.5,9.158,0.0,Sale
504433,2024-04-19,1020,2173,6,5.8,2.16,0.15,Sale
504742,2024-05-04,1026,2171,12,5.4,3.291,0.0,Sale
523022,2026-02-04,1022,2095,6,9.12,4.318,0.0,Sale
515095,2025-06-11,1024,2131,6,14.32,9.593,0.15,Sale
523655,2026-02-23,1010,2045,12,5.41,2.571,0.0,Sale
513498,2025-04-28,1001,2173,12,5.05,2.586,0.15,Sale
521592,2025-12-24,1005,2110,24,4.56,2.862,0.0,Sale
505707,2024-06-18,1008,2031,12,6.2,3.664,0.15,Sale
512419,2025-03-28,1003,2041,24,3.3,1.49,0.0,Sale
517324,2025-08-11,1029,2019,6,12.09,7.635,0.0,Sale
511129,2025-02-17,1002,2014,6,5.77,3.243,0.0,Sale
502415,2024-01-04,1003,2136,24,3.2,1.436,0.15,Sale
509755,2025-01-01,1001,2064,6,5.05,2.46,0.15,Sale
509376,2024-12-17,1003,2034,48,3.3,1.476,0.3,Sale
517731,2025-08-24,1023,2100,12,19.63,12.252,0.1,Sale
509501,2024-12-19,1028,2107,12,6.9,3.674,0.15,Sale
502122,2023-12-16,1029,2131,12,11.4,7.309,0.2,Sale
503987,2024-03-29,1005,2075,24,4.3,2.621,0.15,Sale
503349,2024-02-27,1028,2164,6,6.7,3.61,0.0,Sale
518902,2025-10-03,1003,2082,6,3.39,1.592,0.1,Sale
501492,2023-11-08,1007,2056,48,3.1,1.276,0.0,Sale
528242,2026-06-29,1009,2170,12,4.67,2.044,0.15,Sale
515850,2025-06-26,1021,2012,12,17.41,9.518,0.15,Sale
524252,2026-03-10,1021,2032,24,17.93,9.643,0.0,Sale
509085,2024-12-09,1007,2071,12,3.19,1.373,0.35,Sale
509635,2024-12-24,1028,2166,12,6.9,3.759,0.0,Sale
900056,2023-12-10,1013,2065,-6,4.2,2.118,0.15,Return
524783,2026-03-25,1020,2042,12,6.15,2.458,0.15,Sale
500370,2023-08-01,1026,2170,24,5.4,3.269,0.0,Sale
514990,2025-06-09,1024,2097,12,14.32,9.241,0.0,Sale
520531,2025-12-01,1026,2023,24,5.73,3.534,0.15,Sale
503321,2024-02-26,1015,2108,12,7.4,4.343,0.0,Sale
527279,2026-06-08,1007,2026,12,3.29,1.518,0.05,Sale
525528,2026-04-16,1023,2065,12,19.63,12.372,0.15,Sale
503262,2024-02-23,1003,2155,6,3.2,1.498,0.0,Sale
523966,2026-03-03,1001,2007,48,5.2,2.663,0.05,Sale
503437,2024-03-03,1028,2055,24,6.7,3.627,0.0,Sale
517399,2025-08-12,1023,2090,48,19.63,12.338,0.1,Sale
512784,2025-04-08,1021,2102,6,17.41,9.542,0.0,Sale
501449,2023-11-04,1011,2025,12,8.9,5.547,0.0,Sale
505129,2024-05-22,1012,2147,24,14.5,9.62,0.05,Sale
517718,2025-08-23,1013,2176,6,4.46,2.202,0.05,Sale
510910,2025-02-10,1025,2148,12,2.88,1.431,0.0,Sale
511696,2025-03-07,1017,2071,6,5.05,2.883,0.1,Sale
521335,2025-12-18,1021,2092,24,17.93,9.643,0.2,Sale
509900,2025-01-05,1024,2103,12,14.32,9.157,0.35,Sale
525367,2026-04-11,1005,2149,24,4.56,2.969,0.1,Sale
505139,2024-05-23,1028,2146,12,6.7,3.653,,Sale
509810,2025-01-02,1024,2121,12,14.32,9.139,0.15,Sale
900148,2026-05-09,1021,2022,-12,17.93,10.058,0.15,Return
505816,2024-06-21,1015,2052,12,7.4,4.235,0.15,Sale
518238,2025-09-10,1010,2042,6,5.41,2.479,0.05,Sale
517428,2025-08-13,1004,2161,12,4.14,1.654,0.0,Sale
512110,2025-03-19,1013,2050,12,4.33,2.276,0.0,Sale
513849,2025-05-07,1019,2056,12,9.68,4.87,0.2,Sale
525723,2026-04-21,1013,2021,12,4.46,2.39,0.05,Sale
502642,2024-01-18,1014,2107,6,9.8,6.562,0.2,Sale
519578,2025-10-29,1024,2160,24,14.75,9.32,0.0,Sale
900332,2026-01-01,1010,2023,-24,5.41,2.486,0.2,Return
520648,2025-12-03,1028,2180,12,7.11,3.917,0.15,Sale
518822,2025-10-01,1016,2120,12,6.68,3.439,0.0,Sale
522850,2026-01-30,1028,2108,6,7.11,3.845,0.0,Sale
511195,2025-02-19,1028,2168,12,6.9,3.762,0.05,Sale
519460,2025-10-24,1029,2130,24,12.09,7.434,0.0,Sale
516930,2025-07-28,1024,2137,12,14.75,9.433,0.2,Sale
518070,2025-09-04,1018,2147,24,11.88,6.2,0.0,Sale
520503,2025-11-30,1029,2010,12,12.09,7.61,0.0,Sale
524261,2026-03-10,1004,2045,12,4.14,1.685,0.05,Sale
525473,2026-04-15,1006,2102,24,7.96,4.786,0.05,Sale
519321,2025-10-20,1001,2171,6,5.2,2.468,0.1,Sale
525738,2026-04-22,1017,2069,12,5.2,3.098,0.0,Sale
513416,2025-04-25,1019,2114,12,9.68,4.906,0.0,Sale
506918,2024-08-16,1003,2136,12,3.3,1.494,0.0,Sale
505634,2024-06-15,1010,2104,12,5.1,2.384,0.15,Sale
518105,2025-09-05,1014,2090,24,10.4,6.981,0.0,Sale
521323,2025-12-18,1023,2026,12,19.63,13.113,0.15,Sale
502078,2023-12-14,1024,2162,12,13.9,8.827,0.2,Sale
518538,2025-09-21,1029,2023,24,12.09,7.887,0.05,Sale
514753,2025-06-02,1029,2057,12,11.74,7.692,0.0,Sale
525197,2026-04-06,1009,2067,12,4.67,2.091,0.0,Sale
515167,2025-06-12,1008,2084,24,6.39,3.878,0.25,Sale
522680,2026-01-26,1019,2008,24,9.97,5.028,0.0,Sale
508156,2024-10-29,1001,2060,12,5.05,2.524,0.05,Sale
516367,2025-07-09,1005,2038,48,4.56,2.858,0.05,Sale
517911,2025-08-30,1010,2054,24,5.41,2.477,0.0,Sale
500194,2023-07-15,1011,2165,12,8.9,5.407,0.0,Sale
515760,2025-06-24,1009,2111,12,4.53,1.993,0.3,Sale
520318,2025-11-24,1019,2116,48,9.97,4.718,0.0,Sale
520602,2025-12-02,1006,2113,12,7.96,4.538,0.2,Sale
512451,2025-03-28,1025,2128,12,2.88,1.445,0.0,Sale
519234,2025-10-16,1004,2091,12,4.14,1.723,0.1,Sale
513060,2025-04-15,1019,2095,12,9.68,4.542,0.0,Sale
513850,2025-05-07,1024,2069,24,14.32,9.224,0.05,Sale
514371,2025-05-21,1007,2076,6,3.19,1.433,0.05,Sale
507506,2024-09-24,1014,2026,12,10.09,6.743,0.0,Sale
513653,2025-05-01,1005,2124,24,4.43,2.756,0.0,Sale
515863,2025-06-26,1016,2111,12,6.49,3.5,0.15,Sale
527224,2026-06-05,1001,2003,12,5.2,2.65,0.0,Sale
523385,2026-02-15,1023,2003,6,19.63,12.405,0.0,Sale
525272,2026-04-09,1002,2083,12,5.94,3.518,0.1,Sale
503290,2024-02-25,1023,2060,6,18.5,12.045,0.0,Sale
520111,2025-11-17,1026,2105,6,5.73,3.494,0.0,Sale
524072,2026-03-05,1021,2121,12,17.93,9.913,0.05,Sale
522350,2026-01-16,1006,2140,24,7.96,4.621,0.0,Sale
511796,2025-03-10,1029,2008,6,11.74,7.631,0.0,Sale
507687,2024-10-04,1015,2050,6,7.62,4.386,0.0,Sale
505636,2024-06-15,1029,2166,12,11.4,7.24,0.15,Sale
524678,2026-03-22,1003,2143,12,3.39,1.552,0.0,Sale
504079,2024-04-04,1026,2099,12,5.4,3.319,0.0,Sale
503357,2024-02-28,1015,2014,48,7.4,4.221,0.2,Sale
505115,2024-05-22,1023,2177,12,18.5,11.391,0.0,Sale
521347,2025-12-18,1002,2093,12,5.94,3.54,0.25,Sale
528312,2026-06-30,1004,2136,6,4.26,1.756,0.25,Sale
500741,2023-08-30,1007,2124,12,3.1,1.32,0.05,Sale
518733,2025-09-27,1029,2081,48,12.09,7.828,0.15,Sale
507824,2024-10-13,1003,2030,12,3.3,1.422,0.0,Sale
521519,2025-12-22,1023,2037,6,19.63,12.803,0.25,Sale
526879,2026-05-26,1029,2107,12,12.09,7.846,0.05,Sale
505275,2024-05-31,1007,2107,12,3.1,1.308,0.05,Sale
516761,2025-07-22,1005,2070,24,4.56,2.794,0.0,Sale
515729,2025-06-24,1028,2092,6,6.9,3.782,0.15,Sale
504520,2024-04-24,1011,2094,6,8.9,5.703,0.0,Sale
516448,2025-07-11,1029,2112,24,12.09,7.59,0.2,Sale
509478,2024-12-19,1007,2062,12,3.19,1.393,0.15,Sale
511663,2025-03-06,1020,2004,48,5.97,2.406,0.0,Sale
516664,2025-07-18,1026,2072,24,5.73,3.5,0.0,Sale
517950,2025-09-01,1002,2057,24,5.94,3.421,0.05,Sale
517565,2025-08-18,1027,2122,24,2.02,1.127,0.0,Sale
501794,2023-12-01,1021,2067,12,16.9,8.888,0.3,Sale
508674,2024-11-26,1029,2139,24,11.74,7.651,0.15,Sale
505430,2024-06-08,1005,2116,12,4.3,2.766,0.1,Sale
502783,2024-01-28,1014,2015,6,9.8,6.723,,Sale
509340,2024-12-16,1005,2177,12,4.43,2.858,0.15,Sale
509072,2024-12-09,1020,2098,12,5.97,2.237,0.15,Sale
504662,2024-05-01,1021,2122,6,16.9,8.831,0.0,Sale
511874,2025-03-12,1024,2129,24,14.32,9.525,0.05,Sale
527083,2026-06-02,1020,2109,12,6.15,2.492,0.05,Sale
518398,2025-09-16,1025,2116,12,2.97,1.481,0.0,Sale
506741,2024-08-07,1007,2153,24,3.19,1.424,0.0,Sale
512424,2025-03-28,1013,2126,12,4.33,2.193,0.0,Sale
505905,2024-06-25,1023,2077,12,18.5,12.109,0.15,Sale
506554,2024-07-26,1020,2161,24,5.97,2.23,0.0,Sale
508317,2024-11-07,1017,2176,12,5.05,2.885,0.1,Sale
502936,2024-02-06,1010,2086,24,5.1,2.358,0.1,Sale
517478,2025-08-14,1014,2008,24,10.4,7.055,0.1,Sale
521562,2025-12-23,1025,2106,24,2.97,1.504,0.15,Sale
527596,2026-06-15,1024,2037,12,14.75,9.672,0.2,Sale
510115,2025-01-10,1026,2107,12,5.56,3.325,0.0,Sale
503285,2024-02-25,1003,2163,12,3.2,1.434,0.0,Sale
521779,2026-01-02,1023,2135,48,19.63,12.264,0.35,Sale
523726,2026-02-24,1021,2007,48,17.93,9.657,0.0,Sale
515349,2025-06-16,1017,2051,12,5.05,2.94,0.15,Sale
523088,2026-02-06,1021,2061,24,17.93,10.14,0.1,Sale
501044,2023-09-27,1029,2026,12,11.4,7.049,0.0,Sale
510944,2025-02-12,1025,2010,12,2.88,1.454,0.0,Sale
517475,2025-08-14,1020,2030,48,6.15,2.347,0.0,Sale
504492,2024-04-23,1028,2170,12,6.7,3.736,0.1,Sale
511476,2025-02-27,1027,2106,12,1.96,1.109,0.1,Sale
509165,2024-12-11,1015,2049,24,7.62,4.417,0.25,Sale
517929,2025-08-31,1016,2087,12,6.68,3.63,0.0,Sale
521557,2025-12-23,1021,2126,12,17.93,9.68,0.15,Sale
504193,2024-04-09,1025,2077,24,2.8,1.405,0.0,Sale
515260,2025-06-14,1028,2090,12,6.9,3.823,0.15,Sale
503423,2024-03-01,1010,2035,6,5.1,2.434,0.0,Sale
507118,2024-08-29,1026,2023,24,5.56,3.349,0.0,Sale
509615,2024-12-24,1028,2086,12,6.9,3.597,0.0,Sale
502761,2024-01-26,1003,2150,12,3.2,1.472,0.0,Sale
517778,2025-08-26,1014,2172,6,10.4,7.031,0.0,Sale
509984,2025-01-07,1010,2109,24,5.25,2.389,0.15,Sale
501053,2023-09-28,1012,2108,48,14.5,9.564,0.1,Sale
504980,2024-05-15,1006,2030,24,7.5,4.402,0.05,Sale
520277,2025-11-23,1020,2023,24,6.15,2.375,0.05,Sale
526576,2026-05-18,1009,2167,12,4.67,2.053,0.1,Sale
522477,2026-01-20,1025,2144,12,2.97,1.502,0.0,Sale
503325,2024-02-26,1013,2080,12,4.2,2.139,0.0,Sale
501429,2023-11-02,1023,2141,12,18.5,11.334,0.0,Sale
508823,2024-12-02,1005,2169,6,4.43,2.727,0.15,Sale
515252,2025-06-14,1000,2015,12,2.47,1.145,0.25,Sale
518969,2025-10-07,1006,2144,12,7.96,4.54,0.05,Sale
506714,2024-08-06,1005,2115,24,4.43,2.777,0.0,Sale
524672,2026-03-22,1015,2093,6,7.85,4.692,0.1,Sale
501900,2023-12-06,1012,2081,12,14.5,9.389,0.15,Sale
515081,2025-06-11,1028,2147,12,6.9,3.83,0.15,Sale
524050,2026-03-05,1010,2092,12,5.41,2.608,0.0,Sale
520892,2025-12-09,1023,2174,24,19.63,12.382,0.15,Sale
520988,2025-12-11,1008,2141,12,6.58,3.817,0.15,Sale
501614,2023-11-19,1025,2084,24,2.8,1.356,0.05,Sale
512012,2025-03-17,1000,2105,6,2.47,1.139,0.05,Sale
506611,2024-07-30,1005,2084,12,4.43,2.704,0.0,Sale
900111,2026-02-10,1013,2102,-12,4.46,2.248,0.0,Return
505957,2024-06-26,1023,2110,6,18.5,11.755,0.15,Sale
503079,2024-02-14,1026,2097,12,5.4,3.404,0.0,Sale
515849,2025-06-26,1012,2097,6,14.94,10.306,0.25,Sale
519691,2025-11-02,1003,2153,6,3.39,1.507,0.1,Sale
516144,2025-07-02,1007,2060,12,3.29,1.449,0.0,Sale
527014,2026-05-30,1020,2026,24,6.15,2.476,0.0,Sale
509821,2025-01-02,1008,2130,12,6.39,3.733,0.15,Sale
501930,2023-12-07,1012,2039,12,14.5,9.49,0.15,Sale
511228,2025-02-20,1006,2180,6,7.72,4.439,0.1,Sale
511382,2025-02-25,1025,2026,6,2.88,1.444,0.05,Sale
526184,2026-05-05,1025,2158,24,2.97,1.536,0.05,Sale
508565,2024-11-20,1014,2180,24,10.09,6.872,0.0,Sale
900440,2024-01-01,1003,2004,-12,3.2,1.48,0.3,Return
502219,2023-12-20,1003,2100,6,3.2,1.452,0.15,Sale
515778,2025-06-24,1029,2045,12,11.74,,0.2,Sale
519332,2025-10-20,1023,2114,12,19.63,12.147,0.0,Sale
900469,2024-11-27,1015,2162,-12,7.62,4.257,0.0,Return
523037,2026-02-05,1004,2076,12,4.14,1.81,0.1,Sale
521443,2025-12-21,1024,2069,24,14.75,9.544,0.15,Sale
503957,2024-03-28,1028,2072,48,6.7,3.536,0.0,Sale
528163,2026-06-26,1005,2154,48,4.56,2.965,0.15,Sale
508463,2024-11-15,1024,2013,24,14.32,9.463,0.0,Sale
528203,2026-06-27,1020,2062,12,6.15,2.4,0.15,Sale
522628,2026-01-23,1005,2022,12,4.56,2.798,0.0,Sale
512252,2025-03-24,1020,2109,12,5.97,2.271,0.0,Sale
520106,2025-11-17,1029,2158,12,12.09,8.197,0.05,Sale
510627,2025-01-31,1017,2096,12,5.05,2.968,0.1,Sale
524027,2026-03-04,1003,2029,12,3.39,1.551,0.0,Sale
510964,2025-02-12,1012,2037,24,14.94,9.68,0.15,Sale
501941,2023-12-08,1021,2020,6,16.9,9.16,0.25,Sale
510878,2025-02-09,1011,2083,12,9.17,5.991,0.0,Sale
515077,2025-06-11,1006,2135,24,7.72,4.69,0.15,Sale
515996,2025-06-29,1011,2031,12,9.17,5.86,0.15,Sale
519515,2025-10-27,1009,2033,12,4.67,2.053,0.1,Sale
515786,2025-06-25,1019,2056,48,9.68,4.64,,Sale
514321,2025-05-20,1015,2177,24,7.62,4.56,0.0,Sale
517677,2025-08-22,1009,2094,12,4.67,2.07,0.0,Sale
513355,2025-04-24,1007,2123,24,3.19,1.406,0.1,Sale
501207,2023-10-11,1023,2151,12,18.5,11.709,0.1,Sale
511889,2025-03-13,1000,2015,12,2.47,1.14,0.0,Sale
520372,2025-11-26,1027,2087,24,2.02,1.169,0.0,Sale
513661,2025-05-02,1019,2101,12,9.68,4.645,0.0,Sale
511797,2025-03-10,1021,2090,12,17.41,9.541,0.0,Sale
522579,2026-01-22,1007,2123,12,3.29,1.44,0.0,Sale
524053,2026-03-05,1007,2068,6,3.29,1.445,0.1,Sale
514860,2025-06-05,1007,2101,24,3.19,1.401,0.0,Sale
507126,2024-08-29,1023,2071,12,19.06,11.78,0.0,Sale
510170,2025-01-13,1020,2120,6,5.97,2.275,0.0,Sale
507658,2024-10-02,1020,2180,48,5.97,2.242,0.0,Sale
509183,2024-12-11,1015,2173,24,7.62,4.365,0.15,Sale
520267,2025-11-22,1028,2088,12,7.11,3.962,0.0,Sale
512805,2025-04-08,1013,2107,12,4.33,2.178,0.15,Sale
521785,2026-01-02,1000,2125,24,2.55,1.18,0.15,Sale
507213,2024-09-04,1029,2064,6,11.74,7.352,0.05,Sale
527673,2026-06-16,1000,2085,12,2.55,1.185,0.25,Sale
514068,2025-05-14,1029,2090,12,11.74,7.788,0.1,Sale
523398,2026-02-16,1000,2046,12,2.55,1.149,0.0,Sale
520583,2025-12-02,1029,2032,12,12.09,7.84,0.15,Sale
506713,2024-08-06,1008,2046,48,6.39,3.495,0.15,Sale
510694,2025-02-03,1013,2129,48,4.33,2.26,0.0,Sale
527775,2026-06-18,1005,2080,12,4.56,3.062,0.15,Sale
517998,2025-09-02,1024,2035,6,14.75,9.138,0.05,Sale
512184,2025-03-21,1014,2109,12,10.09,7.092,0.0,Sale
525515,2026-04-16,1007,2069,24,3.29,1.453,0.0,Sale
503945,2024-03-28,1025,2082,12,2.8,1.388,0.0,Sale
500407,2023-08-03,1023,2146,12,18.5,11.144,0.1,Sale
510741,2025-02-04,1024,2068,12,14.32,9.03,0.0,Sale
517773,2025-08-26,1010,2156,6,5.41,2.581,0.0,Sale
520632,2025-12-03,1029,2133,6,12.09,7.847,0.2,Sale
512683,2025-04-04,1027,2168,6,1.96,1.147,0.05,Sale
512762,2025-04-07,1021,2059,12,17.41,9.194,0.0,Sale
503624,2024-03-12,1003,2073,12,3.2,1.462,0.15,Sale
900265,2026-03-02,1007,2120,-24,3.29,1.417,0.0,Return
517742,2025-08-25,1001,2135,24,5.2,2.559,0.0,Sale
517409,2025-08-12,1016,2089,6,6.68,3.343,0.0,Sale
505367,2024-06-06,1017,2100,6,4.9,2.783,0.2,Sale
518198,2025-09-09,1021,2165,12,17.93,9.852,0.0,Sale
501901,2023-12-06,1017,2116,12,4.9,,,Sale
504758,2024-05-06,1005,2173,48,4.3,2.713,0.0,Sale
501733,2023-11-27,1006,2038,12,7.5,4.376,0.0,Sale
505193,2024-05-27,1010,2138,12,5.1,2.406,0.0,Sale
519967,2025-11-11,1017,2041,6,5.2,3.055,0.0,Sale
525845,2026-04-25,1019,2146,12,9.97,4.703,0.05,Sale
514303,2025-05-20,1020,2022,12,5.97,2.412,0.0,Sale
516141,2025-07-02,1001,2093,12,5.2,2.642,0.0,Sale
519092,2025-10-10,1009,2108,24,4.67,2.065,0.0,Sale
514166,2025-05-16,1012,2016,6,14.94,10.422,0.1,Sale
527872,2026-06-20,1003,2033,6,3.39,1.557,0.2,Sale
512658,2025-04-03,1013,2133,6,4.33,2.199,0.05,Sale
512544,2025-04-01,1006,2166,12,7.72,4.701,0.15,Sale
512889,2025-04-10,1029,2129,6,11.74,7.596,0.05,Sale
511114,2025-02-17,1002,2037,12,5.77,3.392,0.05,Sale
504659,2024-05-01,1021,2023,12,16.9,9.478,0.2,Sale
509320,2024-12-15,1007,2002,24,3.19,1.369,0.25,Sale
512418,2025-03-28,1008,2172,12,6.39,3.708,0.0,Sale
522409,2026-01-18,1003,2096,12,3.39,1.563,0.0,Sale
519619,2025-10-30,1023,2094,12,19.63,12.158,0.1,Sale
509624,2024-12-24,1005,2063,24,4.43,2.715,0.1,Sale
515057,2025-06-11,1004,2054,24,4.02,1.73,,Sale
501879,2023-12-05,1005,2177,6,4.3,2.704,0.15,Sale
510783,2025-02-06,1014,2017,24,10.09,7.09,0.2,Sale
507609,2024-09-30,1020,2109,24,5.97,2.304,0.05,Sale
501085,2023-10-02,1026,2114,24,5.4,3.25,,Sale
900441,2023-12-13,1012,2073,-24,14.5,9.388,0.15,Return
509787,2025-01-02,1013,2150,24,4.33,2.222,0.25,Sale
506463,2024-07-22,1017,2101,6,5.05,2.939,0.0,Sale
516695,2025-07-19,1012,2142,12,15.38,9.904,0.1,Sale
521979,2026-01-06,1007,2058,12,3.29,1.422,0.15,Sale
501061,2023-09-28,1024,2049,12,13.9,8.513,0.1,Sale
505938,2024-06-26,1026,2060,24,5.4,3.366,0.15,Sale
506641,2024-08-01,1008,2171,12,6.39,3.66,0.0,Sale
504503,2024-04-23,1021,2034,12,16.9,8.922,0.0,Sale
516381,2025-07-09,1019,2167,6,9.97,4.685,0.1,Sale
517294,2025-08-08,1026,2137,24,5.73,3.503,0.0,Sale
511139,2025-02-18,1013,2066,48,4.33,2.158,0.0,Sale
510876,2025-02-09,1011,2112,12,9.17,5.757,,Sale
509359,2024-12-16,1013,2162,6,4.33,2.204,0.2,Sale
506347,2024-07-14,1023,2156,12,19.06,11.499,0.05,Sale
509692,2024-12-28,1022,2119,12,8.86,4.241,0.05,Sale
503658,2024-03-13,1025,2048,24,2.8,1.391,0.05,Sale
515651,2025-06-22,1008,2110,12,6.39,3.871,0.15,Sale
505046,2024-05-17,1014,2048,12,9.8,6.429,0.15,Sale
517662,2025-08-21,1006,2010,24,7.96,4.586,0.0,Sale
512759,2025-04-07,1018,2074,6,11.54,6.289,0.0,Sale
523660,2026-02-23,1022,2094,12,9.12,4.464,0.05,Sale
510955,2025-02-12,1017,2032,24,5.05,2.87,0.0,Sale
509027,2024-12-07,1027,2178,12,1.96,1.093,0.15,Sale
511018,2025-02-13,1012,2142,12,14.94,9.876,0.15,Sale
512845,2025-04-09,1005,2099,48,4.43,2.84,0.0,Sale
524113,2026-03-06,1001,2105,6,5.2,2.641,,Sale
517495,2025-08-15,1009,2118,48,4.67,2.019,0.0,Sale
525606,2026-04-19,1007,2047,12,3.29,1.516,0.0,Sale
508082,2024-10-25,1006,2065,24,7.72,4.405,0.1,Sale
513317,2025-04-23,1005,2175,24,4.43,2.822,0.0,Sale
525981,2026-04-29,1026,2048,12,5.73,3.661,0.0,Sale
501968,2023-12-09,1025,2085,24,2.8,1.405,0.25,Sale
508730,2024-11-29,1024,2047,24,14.32,9.504,0.0,Sale
504718,2024-05-03,1007,2051,12,3.1,1.356,0.05,Sale
517230,2025-08-06,1005,2165,6,4.56,2.933,0.05,Sale
506758,2024-08-08,1028,2039,24,6.9,3.655,0.1,Sale
517286,2025-08-08,1015,2118,6,7.85,4.606,0.0,Sale
513710,2025-05-03,1002,2011,12,5.77,3.302,0.15,Sale
521608,2025-12-24,1021,2160,6,17.93,9.933,0.1,Sale
507494,2024-09-24,1007,2016,12,3.19,1.452,0.1,Sale
518644,2025-09-24,1020,2121,12,6.15,2.368,0.0,Sale
509508,2024-12-20,1007,2145,6,3.19,1.37,0.15,Sale
501557,2023-11-15,1024,2084,12,13.9,8.61,0.0,Sale
508209,2024-11-01,1024,2138,12,14.32,9.133,0.0,Sale
505759,2024-06-19,1024,2108,24,13.9,9.081,0.2,Sale
512441,2025-03-28,1006,2045,6,7.72,4.446,0.05,Sale
514794,2025-06-03,1026,2155,12,5.56,3.475,0.2,Sale
503187,2024-02-20,1008,2032,12,6.2,3.607,0.1,Sale
518007,2025-09-02,1027,2012,12,2.02,1.111,0.2,Sale
523694,2026-02-24,1020,2168,12,6.15,2.361,0.15,Sale
506060,2024-06-29,1026,2051,12,5.4,3.327,0.15,Sale
525995,2026-04-30,1024,2068,12,14.75,9.596,0.1,Sale
